ID,NAME_EN,NAME_ZH
307.80,"Psychogenic pain, site unspecified",心因性疼痛
307.81,Tension headache,緊張性頭痛
307.89,Other psychalgia,其他心因性頭痛症
307.9,"Other and unspecified special symptoms or syndromes, not elsewhere classified",其他特定症狀或徵候群，NEC
308.0,Predominant disturbance of emotions,急性心理壓力反應，以情緒障礙為主
308.1,Predominant disturbance of consciousness,急性心理壓力反應，以意識障礙為主
308.2,Predominant psychomotor disturbance,急性心理壓力反應，以精神運動障礙為主
308.3,Other acute reaction to stress,其他急性心理壓力反應
308.4,Mixed disorders as reaction to stress,急性心理壓力反應之混合性疾患
308.9,Unspecified acute reaction to stress,急性心理壓力反應
309.0,Brief depressive reaction,環境適應之短期憂鬱反應
309.1,Prolonged depressive reaction,環境適應之長期憂鬱反應
309.21,Separation anxiety disorder,分離焦慮疾患
309.22,Emancipation disorder of adolescence and early adult life,青少年期及成年早期之解離疾患
309.23,Specific academic or work inhibition,特定之學校或工作上之壓抑
309.24,Adjustment reaction with anxious mood,環境適應障礙併焦慮情緒
309.28,Adjustment reaction with mixed emotional features,環境適應障礙併混合性情緒特徵
309.29,Other adjustment reaction with predominant disturbance of other emotions,其他環境適應障礙併其他情緒障礙
309.3,With predominant disturbance of conduct,環境適應障礙以行為障礙為主
309.4,With mixed disturbance of emotions and conduct,環境適應障礙以情緒及行為混合型障礙
309.81,Prolonged posttraumatic stress disorder,長期性創傷後壓力疾患
309.82,Adjustment reaction with physical symptoms,環境適應障礙併身體症狀
309.83,Adjustment reaction with withdrawal,環境適應障礙併戒斷
309.89,Other specified adjustment reactions,其他特定之環境適應障礙
309.9,Unspecified adjustment reaction,環境適應障礙
310.0,Frontal lobe syndrome,額葉徵候群
310.1,Organic personality syndrome,器質性人格徵候群
310.2,Postconcussion syndrome,腦震盪後徵候群
310.8,Other specified nonpsychotic mental disorders following organic brain damage,其他併器質性腦損傷之特定非精神病性精神疾患
310.9,Unspecified nonpsychotic mental disorder following organic brain damage,併器質性腦損傷之非精神病性精神疾患
311,"Depressive disorder, not elsewhere classified",憂鬱性疾患，NEC
312.00,"Undersocialized conduct disorder, aggressive type, unspecified",攻擊型未社會化行為障礙
312.01,"Undersocialized conduct disorder, aggressive type,",mild輕度攻擊型未社會化行為障礙
312.02,"Undersocialized conduct disorder, aggressive type, moderate",中度攻擊型未社會化行為障礙
312.03,"Undersocialized conduct disorder, aggressive type, severe",重度攻擊型未社會化行為障礙
312.10,"Undersocialized conduct disorder unaggressive type, unspecified",非攻擊型未社會化行為障礙
312.11,"Undersocialized conduct disorder unaggressive type, mild",輕度之非攻擊型未社會化行為障礙
312.12,"Undersocialized conduct disorder unaggressive type, moderate",中度之非攻擊型未社會化行為障礙
312.13,"Undersocialized conduct disorder unaggressive type, severe",重度之非攻擊型未社會化行為障礙
312.20,"Socialized conduct disorder, unspecified",社會化行為障礙
312.21,"Socialized conduct disorder, mild",輕度社會化行為障礙
312.22,"Socialized conduct disorder, moderate",中度社會化行為障礙
312.23,"Socialized conduct disorder, severe",重度社會化行為障礙
312.30,Impulse control disorder unspecified,衝動控制障礙
312.31,Pathological gambling,病態性賭博症
312.32,Kleptomania,病態偷竊症
312.33,Pyromania,病態縱火症
312.34,Intermittent explosive disorder,間歇性暴躁症
312.35,Isolated explosive disorder,單發性暴躁症
312.39,"Other disorders of impulse control, not elsewhere classified",其他衝動控制障礙，NEC
312.4,Mixed disturbance of conduct and emotions,行為與情緒之混合障礙
312.81,"Conduct disorder, childhood onset type",兒童期發作型之行為異常
312.82,"Conduct disorder, adolescent onset type",青少年期發作型之行為異常
312.89,Other conduct disorder,其他行為異常
312.9,Unspecified disturbance of conduct,行為異常
313.0,Overanxious disorder,特發於兒童及青少年期之過度焦慮症
313.1,Misery and unhappiness disorder,特發於兒童及青少年期之悲傷及不快樂
313.21,Shyness disorder of childhood,兒童期之害羞
313.22,Introverted disorder of childhood,兒童期之內向
313.23,Elective mutism,特發於兒童及青少年期之選擇性之不語
313.3,Relationship problems,特發於兒童及青少年期之人際關係困難
313.81,Oppositional disorder,特發於兒童及青少年期之對立反抗症
313.82,Identity disorder,特發於兒童及青少年期之認同障礙
313.83,Academic underachievement disorder,特發於兒童及青少年期之學業成就不定障礙
313.89,Other or mixed emotional disturbances of childhood or adolescence,特發於兒童期與青春期之其他或混合性情緒障礙
313.9,Unspecified emotional disturbance of childhood or adolescence,特發於兒童期與青春期之情緒障礙
314.00,"Attention deficit disorder, without mention of hyperactivity",注意力不足疾患，未提及過動行為
314.01,"Attention deficit disorder, with hyperactivity",注意力不足疾患，伴有過動行為
314.1,Hyperkinesis with developmental delay,過動現象，併發展遲緩者
314.2,Hyperkinetic conduct disorder,過動行為疾患
314.8,Other specified manifestations of hyperkinetic syndrome,其他特定之過動徵候群
314.9,Unspecified hyperkinetic syndrome,過動徵候群
315.00,"Reading disorder, unspecified",閱讀障礙
315.01,Alexia,失讀症
315.02,Developmental dyslexia,發展性讀字困難
315.09,Other specific reading disorder,其他特定閱讀障礙
315.1,Specific arithmetical disorder,特定算術遲滯
315.2,Other specific learning difficulties,其他特定學習困難
315.31,Developmental language disorder,語文發展疾患
315.32,Receptive language disorder(mixed),接受性語文發展障礙(混合型)
315.39,Other developmental speech or language disorder,其他語言或語文發展障礙
315.4,Coordination disorder,協調障礙
315.5,Mixed development disorder,混合發展障礙
315.8,Other specified delays in development,其他特定之發展遲緩
315.9,Unspecified delay in development,發展遲緩
316,Psychic factors associated with diseases classified elsewhere,與其他特定疾病相關之精神因素
317,Mild mental retardation,輕度智能不足
318.0,Moderate mental retardation,中度智能不足
318.1,Severe mental retardation,重度智能不足
318.2,Profound mental retardation,極度智能不足
319,Unspecified mental retardation,智能不足
320.0,Hemophilus meningitis,嗜血桿菌性腦膜炎
320.1,Pneumococcal meningitis,肺炎球菌性腦膜炎
320.2,Streptococcal meningitis,鏈球菌性腦膜炎
320.3,Staphylococcal meningitis,葡萄球菌性腦膜炎
320.7,Meningitis in other bacterial diseases classified elsewhere,其他特定細菌疾病所致之腦膜炎
320.81,Anaerobic meningitis,厭氧菌性腦膜炎
320.82,"Meningitis due to Gram-negative bacteria, not elsewhere classified",葛蘭氏陰性菌所致之腦膜炎，NEC
320.89,Meningitis due to other specified bacteria,其他特定細菌所致之腦膜炎
320.9,Meningitis due to unspecified bacterium,未明示致病細菌之腦膜炎
321.0,Cryptococcal meningitis,囊球菌性腦膜炎
321.1,Meningitis in other fungal diseases,其他黴菌疾病所致之腦膜炎
321.2,"Meningitis due to virus, not elsewhere classified",病毒所致之腦膜炎
321.3,Meningitis due to trypanosomiasis,錐蟲病所致之腦膜炎
321.4,Meningitis in sarcoidosis,類肉瘤病之腦膜炎
321.8,Meningitis due to other nonbacterial organisms classified elsewhere,其他非細菌病原體所致之腦膜炎
322.0,Nonpyogenic meningitis,非化膿性腦膜炎
322.1,Eosinophilic meningitis,嗜伊紅性腦膜炎
322.2,Chronic meningitis,慢性腦膜炎
322.9,"Meningitis, unspecified",腦膜炎
323.0,Encephalitis in viral diseases,病毒疾病所致之腦炎
323.1,Encephalitis in rickettsial diseases,立克次體病所致之腦炎
323.2,Encephalitis in protozoal diseases,原蟲病所致之腦炎
323.4,Other encephalitis due to infection,傳染所致之其他腦炎
323.5,Encephalitis following immunization procedures,人工免疫處置後所致腦炎
323.6,Postinfectious encephalitis,感染後所致之腦炎
323.7,Toxic encephalitis,中毒性腦炎
323.8,Other causes of encephalitis,其他原因所致之腦炎
323.9,Unspecified cause of encephalitis,腦炎
324.0,Intracranial abscess,顱內膿瘍
324.1,Intraspinal abscess,脊椎管內膿瘍
324.9,"Intracranial and intraspinal abscess, unspecified site",顱內及脊椎管內膿瘍
325,Phlebitis and thrombophlebitis of intracranial venous sinuses,顱內靜脈竇之靜脈炎及血栓靜脈炎
326,Late effects of intracranial abscess or pyogenic infection,顱內膿瘍或化膿性感染之後期影響
330.0,Leukodystrophy,白質營養性退化
330.1,Cerebral lipidoses,大腦脂肪代謝病
330.2,Cerebral degeneration in generalized lipidoses,全身性脂肪代謝病中之大腦退化
330.3,Cerebral degeneration of childhood in other diseases classified elsewhere,其他特定疾病所致童年期大腦退化
330.8,Other specified cerebral degenerations in childhood,其他童年期大腦退化
330.9,Unspecified cerebral degeneration on childhood,童年期大腦退化
331.0,Alzheimer's disease,阿茲海默氏病
331.1,Pick's disease,畢克氏病
331.2,Senile degeneration of brain,老年性腦退化
331.3,Communicating hydrocephalus,交通性水腦症
331.4,Obstructive hydrocephalus,阻塞性水腦症
331.7,Cerebral degeneration in other diseases classified elsewhere,其他特定疾病所致大腦變質
331.81,Reye's syndrome,Reye氏徵候群
331.89,Other cerebral degeneration,其他大腦退化
331.9,"Cerebral degeneration, unspecified",大腦退化
332.0,Paralysis agitans,震顫麻痺
332.1,Secondary Parkinsonism,續發性巴金森氏病
333.0,Other degenerative diseases of the basal ganglia,基底神經節之其他退化性疾病
333.1,Essential and other specified forms of tremor,自發性及其他明示型之震顫
333.2,Myoclonus,肌陣攣
333.3,Tics of organic origin,器質性抽動
333.4,Huntington's chorea,Huntington氏舞蹈症
333.5,Other choreas,其他舞蹈症
333.6,Idiopathic torsion dystonia,持發性扭轉張力不全
333.7,Symptomatic torsion dystonia,症狀性扭轉張力不全
333.81,Blepharospasm,瞼痙攣
333.82,Orofacial dyskinesia,口面部異動症
333.83,Spasmodic torticolis,痙攣性斜頸
333.84,Organic writers' cramp,器質性書寫痙攣
333.89,Other fragments of torsion dystonia,其他零星性扭轉張力不全
333.90,Unspecified extrapyramidal diseases and abnormal movement disorder,錐體外疾病及不正常動作疾患
333.91,Stiff-man syndrome,僵直人徵候群
333.92,Neuroloptic malignant syndrome,神經性惡性徵候群
333.93,Benign shuddering attacks,良性打顫發作
333.99,Other extrapyramidal diseases and abnormal movement disorders,其他錐體外疾病及不正常動作疾患
334.0,Friedreich's ataxia,弗利德來運動失調
334.1,Hereditary spastic paraplegia,遺傳性痙攣性下身麻痺
334.2,Primary cerebellar degeneration,原發性小腦變質
334.3,Other cerebellar ataxia,其他小腦變質
334.4,Cerebellar ataxia in diseases classified elsewhere,其他特定疾病所致之小腦性運動失調
334.8,Other spinocerebellar disease,其他脊髓小腦症
334.9,"Spinocerebellar disease, unspecified",脊髓小腦症
335.0,Werdnig-Hoffmann disease,Werdnig-Hoffmann氏疾病
335.10,"Spinal muscular atrophy, unspecified",脊髓性肌肉萎縮
335.11,Kugelberg-Welander disease,Kugelberg-Welander氏疾病
335.19,Other spinal muscular atrophy,其他脊髓性肌肉萎縮
335.20,Amyotrophic lateral sclerosis,肌萎縮性側索硬化
335.21,Progressive muscular atrophy,進行性肌萎縮
335.22,Progressive bulbar palsy,進行性延髓性麻痺
335.23,Pseudobulbar palsy,假性延髓性麻痺
335.24,Primary lateral sclerosis,原發性側索硬化
